project,dataset_path,variable,dtype,row_count,profile_basis,profile_rows,nonmissing_in_profile,missing_in_profile,unique_in_profile,min,p25,median,p75,max,mean,std,top_value,top_value_count
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,facility_id,string,120451,full_file,120451,120451,0,69796,0,8092.5,16185.0,24277.5,32370,16185.0,9344.847118421289,131855B,3
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,state,object,120451,full_file,120451,120451,0,53,,,,,,,,CA,12352
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,year,int64,120451,full_file,120451,120451,0,4,2021,2021.0,2022.0,2023.0,2024,2022.4371570182066,1.1170331488452125,2021,32371
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,source_flags_x,object,120451,full_file,120451,120451,0,4,,,,,,,,N-SUMHSS_2021_PUF,32371
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,missingness_flags_x,object,120451,full_file,120451,120451,0,1,,,,,,,,,120451
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,mh_facility,float64,120451,full_file,120451,62805,57646,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,62805
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,su_facility,float64,120451,full_file,120451,83033,37418,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,83033
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,crisis_intervention,float64,120451,full_file,120451,45203,75248,2,0.0,0.0,1.0,1.0,1.0,0.5332168218923523,0.49890094113222705,1.0,24103
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,moud_any,float64,120451,full_file,120451,65372,55079,2,0.0,0.0,1.0,1.0,1.0,0.5746802912561954,0.49439517909094743,1.0,37568
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,buprenorphine,float64,120451,full_file,120451,65321,55130,2,0.0,0.0,0.0,1.0,1.0,0.47508458229359624,0.49938265865823517,0.0,34288
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,methadone_otp,float64,120451,full_file,120451,65241,55210,2,0.0,0.0,0.0,0.0,1.0,0.13036280866326388,0.33670474379333126,0.0,56736
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,naltrexone,float64,120451,full_file,120451,65311,55140,2,0.0,0.0,0.0,1.0,1.0,0.4402014974506592,0.49641506044685607,0.0,36561
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,integrated_primary_care,float64,120451,full_file,120451,85832,34619,2,0.0,0.0,0.0,1.0,1.0,0.29049771646938205,0.45399470759936067,0.0,60898
ccbhc_expansion_capacity,data/analysis_facility_year.parquet,care_coordination_case_mgmt,float64,120451,full_file,120451,86093,34358,2,0.0,1.0,1.0,1.0,1.0,0.8212398220528963,0.3831536009720619,1.0,70703
